city,travel_month,avg_temp_c,temp_max_c,temp_min_c,rainfall_mm,sunshine_hours,uv_index_max,wind_speed_max_kmh,precipitation_probability_max,sunshine_category,rain_category,wind_category,sunshine_score,comfort_score,last_updated
Lappeenranta,2,-7,-6,-10,9,35.0,2,17,50,mixed,showery,breezy,42,0,2025-06-09T01:02:56.154623
Lappeenranta,3,-3,0,-5,8,35.0,2,17,50,mixed,showery,breezy,42,0,2025-06-09T01:02:56.753841
Lappeenranta,4,3,6,-1,9,35.0,1,16,50,mixed,showery,breezy,42,0,2025-06-09T01:02:57.354456
Lappeenranta,5,9,13,5,10,35.0,1,16,50,mixed,showery,breezy,42,50,2025-06-09T01:02:57.946896
Lappeenranta,6,14,18,10,13,35.0,1,16,50,mixed,showery,breezy,42,260,2025-06-09T01:02:58.562411
Lappeenranta,7,18,21,14,17,35.0,1,15,75,mixed,showery,breezy,42,43,2025-06-09T01:02:59.146082
Lappeenranta,8,16,20,13,16,35.0,1,16,75,mixed,showery,breezy,42,29,2025-06-09T01:02:59.738855
Lappeenranta,9,11,14,9,14,35.0,1,17,50,mixed,showery,breezy,42,60,2025-06-09T01:03:00.337294
Lappeenranta,10,6,8,4,16,35.0,2,18,75,mixed,showery,breezy,42,0,2025-06-09T01:03:00.922035
Lappeenranta,11,-1,1,-2,13,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T01:03:01.528470
Lappeenranta,12,-5,-3,-7,11,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T01:03:02.130987
Zaragoza,1,7,12,3,6,35.0,5,21,50,mixed,arid,breezy,42,40,2025-06-09T01:03:02.742755
Zaragoza,2,8,13,3,8,35.0,4,21,50,mixed,showery,breezy,42,50,2025-06-09T01:03:03.338051
Zaragoza,3,11,17,6,7,35.0,3,23,50,mixed,arid,breezy,42,90,2025-06-09T01:03:03.947216
Zaragoza,4,14,20,9,8,35.0,2,23,50,mixed,showery,breezy,42,18,2025-06-09T01:03:04.534466
Zaragoza,5,18,24,12,10,35.0,2,22,50,mixed,showery,breezy,42,50,2025-06-09T01:03:05.148958
Zaragoza,6,23,29,16,6,35.0,2,21,50,mixed,arid,breezy,42,62,2025-06-09T01:03:05.746583
Zaragoza,7,26,33,19,4,35.0,2,23,25,mixed,arid,breezy,42,50,2025-06-09T01:03:06.342633
Zaragoza,8,26,33,19,4,35.0,2,21,25,mixed,arid,breezy,42,50,2025-06-09T01:03:06.930372
Zaragoza,9,22,28,16,6,35.0,2,19,50,mixed,arid,breezy,42,67,2025-06-09T01:03:07.526981
Zaragoza,10,16,21,11,10,35.0,3,19,50,mixed,showery,breezy,42,30,2025-06-09T01:03:08.113675
Zaragoza,11,11,15,7,10,35.0,4,19,50,mixed,showery,breezy,42,70,2025-06-09T01:03:08.694329
Zaragoza,12,7,11,4,7,35.0,5,20,50,mixed,arid,breezy,42,30,2025-06-09T01:03:09.275207
Vienna,1,0,3,-3,9,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T01:03:09.876514
Vienna,2,1,5,-3,8,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T01:03:10.485723
Vienna,3,6,10,1,10,35.0,3,20,50,mixed,showery,breezy,42,20,2025-06-09T01:03:11.075395
Vienna,4,11,15,6,15,35.0,2,20,50,mixed,showery,breezy,42,70,2025-06-09T01:03:11.675210
Vienna,5,15,20,10,19,35.0,1,18,75,mixed,showery,breezy,42,20,2025-06-09T01:03:12.266017
Vienna,6,19,23,14,17,35.0,1,18,75,mixed,showery,breezy,42,56,2025-06-09T01:03:12.851332
Vienna,7,21,25,16,17,35.0,1,18,75,mixed,showery,breezy,42,78,2025-06-09T01:03:13.448854
Vienna,8,21,26,16,15,35.0,1,16,50,mixed,showery,breezy,42,80,2025-06-09T01:03:14.038436
Vienna,9,17,22,13,11,35.0,2,17,50,mixed,showery,breezy,42,44,2025-06-09T01:03:14.640345
Vienna,10,12,16,8,11,35.0,3,18,50,mixed,showery,breezy,42,80,2025-06-09T01:03:15.229610
Vienna,11,4,8,1,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T01:03:15.855156
Vienna,12,0,3,-2,10,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T01:03:16.457264
Memmingen,1,0,3,-3,18,35.0,4,18,75,mixed,showery,breezy,42,0,2025-06-09T01:03:17.115064
Memmingen,2,0,4,-4,16,35.0,3,17,75,mixed,showery,breezy,42,0,2025-06-09T01:03:17.718495
Memmingen,3,4,8,0,19,35.0,3,17,75,mixed,showery,breezy,42,0,2025-06-09T01:03:18.310886
Memmingen,4,8,13,4,23,35.0,2,16,75,mixed,wet,breezy,42,50,2025-06-09T01:03:18.912633
Memmingen,5,12,17,8,32,35.0,1,15,90,mixed,wet,breezy,42,90,2025-06-09T01:03:19.504803
Memmingen,6,16,20,11,33,35.0,1,15,90,mixed,wet,breezy,42,22,2025-06-09T01:03:20.098483
Memmingen,7,18,22,13,30,35.0,1,14,90,mixed,wet,calm,42,44,2025-06-09T01:03:20.700983
Memmingen,8,18,22,13,23,35.0,1,13,75,mixed,wet,calm,42,44,2025-06-09T01:03:21.287663
Memmingen,9,15,19,11,21,35.0,2,13,75,mixed,showery,calm,42,12,2025-06-09T01:03:21.885696
Memmingen,10,10,14,6,18,35.0,3,15,75,mixed,showery,breezy,42,60,2025-06-09T01:03:22.483110
Memmingen,11,4,7,0,18,35.0,3,16,75,mixed,showery,breezy,42,0,2025-06-09T01:03:23.094848
Memmingen,12,-1,2,-4,18,35.0,4,17,75,mixed,showery,breezy,42,0,2025-06-09T01:03:23.685800
Ostend,1,5,7,3,19,35.0,4,32,75,mixed,showery,breezy,42,0,2025-06-09T01:03:24.344637
Ostend,2,5,7,3,14,35.0,3,31,50,mixed,showery,breezy,42,0,2025-06-09T01:03:24.934077
Ostend,3,7,9,4,15,35.0,2,29,50,mixed,showery,breezy,42,10,2025-06-09T01:03:25.524130
Ostend,4,9,12,7,13,35.0,2,27,50,mixed,showery,breezy,42,40,2025-06-09T01:03:26.134125
Ostend,5,13,15,10,13,35.0,1,25,50,mixed,showery,breezy,42,70,2025-06-09T01:03:26.726548
Ostend,6,16,18,13,14,35.0,1,25,50,mixed,showery,breezy,42,230,2025-06-09T01:03:27.303044
Ostend,7,18,20,15,17,35.0,1,26,75,mixed,showery,breezy,42,40,2025-06-09T01:03:27.911373
Ostend,8,18,21,16,15,35.0,1,25,75,mixed,showery,breezy,42,60,2025-06-09T01:03:28.503413
Ostend,9,16,19,14,18,35.0,2,25,75,mixed,showery,breezy,42,20,2025-06-09T01:03:29.092454
Ostend,10,13,15,11,20,35.0,2,29,75,mixed,showery,breezy,42,70,2025-06-09T01:03:29.704101
Ostend,11,8,10,6,23,35.0,3,31,75,mixed,wet,breezy,42,20,2025-06-09T01:03:30.288082
Ostend,12,6,7,4,18,35.0,4,31,75,mixed,showery,breezy,42,0,2025-06-09T01:03:30.877423
Rostov-on-Don,1,-2,0,-4,10,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T01:03:31.566481
Rostov-on-Don,2,-1,2,-4,11,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T01:03:32.158008
Rostov-on-Don,3,3,7,-1,11,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T01:03:32.742063
Rostov-on-Don,4,10,14,5,12,35.0,2,20,50,mixed,showery,breezy,42,60,2025-06-09T01:03:33.341541
Rostov-on-Don,5,17,22,12,12,35.0,1,18,50,mixed,showery,breezy,42,40,2025-06-09T01:03:33.931761
Rostov-on-Don,6,21,25,16,14,35.0,1,17,50,mixed,showery,breezy,42,78,2025-06-09T01:03:34.555887
Rostov-on-Don,7,25,30,20,6,35.0,1,17,50,mixed,arid,breezy,42,60,2025-06-09T01:03:35.164346
Rostov-on-Don,8,24,29,19,6,35.0,1,18,50,mixed,arid,breezy,42,70,2025-06-09T01:03:35.910629
Rostov-on-Don,9,18,22,13,8,35.0,2,18,50,mixed,showery,breezy,42,44,2025-06-09T01:03:36.504669
Rostov-on-Don,10,11,15,7,7,35.0,3,18,50,mixed,arid,breezy,42,70,2025-06-09T01:03:37.087285
Rostov-on-Don,11,4,6,1,13,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T01:03:37.672207
Rostov-on-Don,12,-2,1,-4,14,35.0,4,21,50,mixed,showery,breezy,42,0,2025-06-09T01:03:38.268235
Chita,1,-23,-16,-29,1,35.0,4,14,10,mixed,arid,calm,42,0,2025-06-09T01:03:38.940683
Chita,2,-17,-10,-26,1,35.0,3,15,10,mixed,arid,breezy,42,0,2025-06-09T01:03:39.544139
Chita,3,-9,-3,-17,2,35.0,2,18,25,mixed,arid,breezy,42,0,2025-06-09T01:03:40.140003
Chita,4,1,7,-5,5,35.0,2,19,25,mixed,arid,breezy,42,0,2025-06-09T01:03:40.749858
Chita,5,10,16,3,9,35.0,1,19,50,mixed,showery,breezy,42,80,2025-06-09T01:03:41.344298
Chita,6,16,22,10,17,35.0,1,16,75,mixed,showery,breezy,42,33,2025-06-09T01:03:41.944080
Chita,7,20,25,15,22,35.0,1,13,75,mixed,showery,calm,42,70,2025-06-09T01:03:42.542730
Chita,8,17,23,12,19,35.0,1,13,75,mixed,showery,calm,42,45,2025-06-09T01:03:43.136938
Chita,9,10,15,4,14,35.0,2,15,50,mixed,showery,breezy,42,70,2025-06-09T01:03:43.720722
Chita,10,0,5,-5,4,35.0,2,16,25,mixed,arid,breezy,42,0,2025-06-09T01:03:44.312212
Chita,11,-12,-7,-16,2,35.0,3,15,10,mixed,arid,breezy,42,0,2025-06-09T01:03:44.917579
Chita,12,-20,-15,-25,1,35.0,4,13,10,mixed,arid,calm,42,0,2025-06-09T01:03:45.522884
London,1,5,7,2,12,35.0,4,23,50,mixed,showery,breezy,42,0,2025-06-09T01:03:46.278553
London,2,4,8,1,10,35.0,3,22,50,mixed,showery,breezy,42,0,2025-06-09T01:03:46.875358
London,3,7,10,3,13,35.0,2,22,50,mixed,showery,breezy,42,20,2025-06-09T01:03:47.477255
London,4,9,13,5,13,35.0,2,20,50,mixed,showery,breezy,42,50,2025-06-09T01:03:48.097606
London,5,12,16,8,13,35.0,1,19,50,mixed,showery,breezy,42,80,2025-06-09T01:03:48.677317
London,6,16,20,11,14,35.0,1,18,50,mixed,showery,breezy,42,22,2025-06-09T01:03:49.278656
London,7,17,21,13,14,35.0,1,19,50,mixed,showery,breezy,42,38,2025-06-09T01:03:49.875286
London,8,18,22,13,11,35.0,1,18,50,mixed,showery,breezy,42,44,2025-06-09T01:03:50.474812
London,9,15,19,12,13,35.0,2,19,50,mixed,showery,breezy,42,14,2025-06-09T01:03:51.071294
London,10,11,15,8,13,35.0,2,21,50,mixed,showery,breezy,42,70,2025-06-09T01:03:51.672195
London,11,7,10,5,15,35.0,3,22,50,mixed,showery,breezy,42,20,2025-06-09T01:03:52.269326
London,12,5,7,3,12,35.0,4,22,50,mixed,showery,breezy,42,0,2025-06-09T01:03:52.835905
Helsinki,1,-3,-2,-5,13,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T01:03:53.478063
Helsinki,2,-5,-3,-8,10,35.0,2,20,50,mixed,showery,breezy,42,0,2025-06-09T01:03:54.065306
Helsinki,3,-2,1,-4,9,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T01:03:54.663400
Helsinki,4,4,7,1,9,35.0,1,18,50,mixed,showery,breezy,42,0,2025-06-09T01:03:55.258088
Helsinki,5,10,13,6,11,35.0,1,17,50,mixed,showery,breezy,42,50,2025-06-09T01:03:55.851541
Helsinki,6,14,17,11,15,35.0,1,17,50,mixed,showery,breezy,42,90,2025-06-09T01:03:56.437748
Helsinki,7,18,21,14,17,35.0,1,17,75,mixed,showery,breezy,42,43,2025-06-09T01:03:57.039747
Helsinki,8,17,20,14,17,35.0,1,18,75,mixed,showery,breezy,42,33,2025-06-09T01:03:57.603614
Helsinki,9,13,15,10,16,35.0,1,19,75,mixed,showery,breezy,42,70,2025-06-09T01:03:58.202119
Helsinki,10,7,9,5,15,35.0,2,20,75,mixed,showery,breezy,42,10,2025-06-09T01:03:58.785639
Helsinki,11,1,3,-1,14,35.0,2,21,50,mixed,showery,breezy,42,0,2025-06-09T01:03:59.367743
Helsinki,12,-3,-1,-4,12,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T01:03:59.967983
Mineralnye Vody,1,-1,2,-4,6,35.0,4,15,50,mixed,arid,breezy,42,0,2025-06-09T01:04:00.627168
Mineralnye Vody,2,0,4,-3,8,35.0,4,16,50,mixed,showery,breezy,42,0,2025-06-09T01:04:01.240051
Mineralnye Vody,3,4,9,0,11,35.0,3,17,50,mixed,showery,breezy,42,10,2025-06-09T01:04:01.844669
Mineralnye Vody,4,10,15,5,14,35.0,2,16,50,mixed,showery,breezy,42,70,2025-06-09T01:04:02.434269
Mineralnye Vody,5,17,21,11,19,35.0,2,15,75,mixed,showery,breezy,42,30,2025-06-09T01:04:03.017729
Mineralnye Vody,6,20,25,15,21,35.0,2,15,75,mixed,showery,breezy,42,70,2025-06-09T01:04:03.597671
Mineralnye Vody,7,25,30,19,8,35.0,2,15,50,mixed,showery,breezy,42,64,2025-06-09T01:04:04.166667
Mineralnye Vody,8,24,29,19,10,35.0,2,15,50,mixed,showery,breezy,42,70,2025-06-09T01:04:04.789708
Mineralnye Vody,9,18,22,13,14,35.0,2,15,50,mixed,showery,breezy,42,44,2025-06-09T01:04:05.385776
Mineralnye Vody,10,12,16,8,9,35.0,3,14,50,mixed,showery,calm,42,80,2025-06-09T01:04:05.974041
Mineralnye Vody,11,5,8,2,10,35.0,4,15,50,mixed,showery,breezy,42,0,2025-06-09T01:04:06.573118
Mineralnye Vody,12,0,3,-3,10,35.0,4,15,50,mixed,showery,breezy,42,0,2025-06-09T01:04:07.165348
Béziers,1,7,10,4,12,35.0,4,24,50,mixed,showery,breezy,42,20,2025-06-09T01:04:07.857541
Béziers,2,7,11,4,10,35.0,4,25,50,mixed,showery,breezy,42,30,2025-06-09T01:04:08.459347
Béziers,3,10,14,6,13,35.0,3,25,50,mixed,showery,breezy,42,60,2025-06-09T01:04:09.033140
Béziers,4,12,16,9,15,35.0,2,25,50,mixed,showery,breezy,42,80,2025-06-09T01:04:09.648128
Béziers,5,16,19,12,12,35.0,2,23,50,mixed,showery,breezy,42,14,2025-06-09T01:04:10.221900
Béziers,6,20,24,16,7,35.0,2,22,50,mixed,arid,breezy,42,75,2025-06-09T01:04:10.814756
Béziers,7,23,28,18,4,35.0,2,23,25,mixed,arid,breezy,42,80,2025-06-09T01:04:11.403678
Béziers,8,24,28,19,5,35.0,2,21,50,mixed,arid,breezy,42,78,2025-06-09T01:04:11.988670
Béziers,9,20,24,16,13,35.0,2,20,50,mixed,showery,breezy,42,75,2025-06-09T01:04:12.563318
Béziers,10,15,18,12,19,35.0,3,22,75,mixed,showery,breezy,42,240,2025-06-09T01:04:13.152037
Béziers,11,11,14,8,16,35.0,4,23,75,mixed,showery,breezy,42,60,2025-06-09T01:04:13.725049
Béziers,12,7,10,4,9,35.0,4,23,50,mixed,showery,breezy,42,20,2025-06-09T01:04:14.316770
Girona,1,7,12,3,14,35.0,5,16,50,mixed,showery,breezy,42,40,2025-06-09T01:04:14.951738
Girona,2,8,13,3,13,35.0,4,18,50,mixed,showery,breezy,42,50,2025-06-09T01:04:15.527637
Girona,3,11,16,6,14,35.0,3,18,50,mixed,showery,breezy,42,80,2025-06-09T01:04:16.113957
Girona,4,13,18,8,16,35.0,2,19,75,mixed,showery,breezy,42,280,2025-06-09T01:04:16.705798
Girona,5,17,21,11,13,35.0,2,17,50,mixed,showery,breezy,42,30,2025-06-09T01:04:17.278904
Girona,6,21,26,16,8,35.0,2,17,50,mixed,showery,breezy,42,80,2025-06-09T01:04:17.869734
Girona,7,24,29,19,3,35.0,2,17,25,mixed,arid,breezy,42,70,2025-06-09T01:04:18.470214
Girona,8,25,30,20,5,35.0,2,16,25,mixed,arid,breezy,42,60,2025-06-09T01:04:19.055415
Girona,9,21,25,16,11,35.0,2,16,50,mixed,showery,breezy,42,78,2025-06-09T01:04:19.661903
Girona,10,16,20,12,25,35.0,3,17,75,mixed,wet,breezy,42,25,2025-06-09T01:04:25.285433
Girona,11,11,16,7,20,35.0,4,17,75,mixed,showery,breezy,42,80,2025-06-09T01:04:25.859406
Girona,12,8,12,3,11,35.0,5,16,50,mixed,showery,breezy,42,40,2025-06-09T01:04:26.450174
Brest,1,-2,0,-4,9,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T01:04:27.143860
Brest,2,-3,0,-6,9,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T01:04:27.743683
Brest,3,2,6,-2,9,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T01:04:28.354200
Brest,4,9,13,4,14,35.0,2,19,50,mixed,showery,breezy,42,50,2025-06-09T01:04:28.951758
Brest,5,14,18,9,17,35.0,1,17,75,mixed,showery,breezy,42,270,2025-06-09T01:04:29.563378
Brest,6,17,21,12,18,35.0,1,17,75,mixed,showery,breezy,42,33,2025-06-09T01:04:30.157308
Brest,7,19,23,14,21,35.0,1,17,75,mixed,showery,breezy,42,56,2025-06-09T01:04:30.754405
Brest,8,19,23,14,16,35.0,1,16,75,mixed,showery,breezy,42,56,2025-06-09T01:04:31.350751
Brest,9,15,19,10,12,35.0,2,17,50,mixed,showery,breezy,42,11,2025-06-09T01:04:31.933970
Brest,10,10,13,6,11,35.0,2,18,50,mixed,showery,breezy,42,50,2025-06-09T01:04:32.535405
Brest,11,2,5,0,11,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T01:04:33.130409
Brest,12,-2,0,-4,10,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T01:04:33.711814
Pula,1,26,28,24,45,35.0,8,17,90,mixed,wet,breezy,42,50,2025-06-09T01:04:34.474425
Pula,2,26,29,24,37,35.0,7,15,90,mixed,wet,breezy,42,40,2025-06-09T01:04:35.073836
Pula,3,27,30,24,43,35.0,5,12,90,mixed,wet,calm,42,33,2025-06-09T01:04:35.660151
Pula,4,27,30,25,46,35.0,4,10,90,mixed,wet,calm,42,20,2025-06-09T01:04:36.267757
Pula,5,27,30,25,41,35.0,3,11,90,mixed,wet,calm,42,20,2025-06-09T01:04:36.852350
Pula,6,27,30,25,38,35.0,3,13,90,mixed,wet,calm,42,20,2025-06-09T01:04:37.437801
Pula,7,27,29,25,36,35.0,3,14,90,mixed,wet,calm,42,25,2025-06-09T01:04:38.035128
Pula,8,27,29,25,37,35.0,3,15,90,mixed,wet,breezy,42,25,2025-06-09T01:04:38.618851
Pula,9,27,29,25,48,35.0,4,13,90,mixed,wet,calm,42,25,2025-06-09T01:04:39.206231
Pula,10,27,29,25,51,35.0,5,12,90,mixed,wet,calm,42,25,2025-06-09T01:04:39.802636
Pula,11,26,29,24,63,35.0,7,11,90,mixed,wet,calm,42,40,2025-06-09T01:04:40.421689
Pula,12,26,29,24,49,35.0,8,14,90,mixed,wet,calm,42,40,2025-06-09T01:04:41.018704
Liège,1,3,6,1,18,35.0,4,22,75,mixed,showery,breezy,42,0,2025-06-09T01:04:41.654662
Liège,2,3,6,0,15,35.0,3,21,75,mixed,showery,breezy,42,0,2025-06-09T01:04:42.247617
Liège,3,6,10,3,16,35.0,2,21,75,mixed,showery,breezy,42,20,2025-06-09T01:04:42.836264
Liège,4,10,14,5,14,35.0,2,19,50,mixed,showery,breezy,42,60,2025-06-09T01:04:43.428603
Liège,5,13,17,9,17,35.0,1,17,75,mixed,showery,breezy,42,90,2025-06-09T01:04:44.025125
Liège,6,17,21,12,19,35.0,1,17,75,mixed,showery,breezy,42,33,2025-06-09T01:04:44.626389
Liège,7,18,22,14,17,35.0,1,18,75,mixed,showery,breezy,42,50,2025-06-09T01:04:45.219627
Liège,8,18,23,14,13,35.0,1,16,50,mixed,showery,breezy,42,56,2025-06-09T01:04:45.817465
Liège,9,16,20,12,14,35.0,2,17,50,mixed,showery,breezy,42,25,2025-06-09T01:04:46.421822
Liège,10,12,15,9,16,35.0,2,20,75,mixed,showery,breezy,42,70,2025-06-09T01:04:47.036618
Liège,11,7,9,4,17,35.0,3,21,75,mixed,showery,breezy,42,10,2025-06-09T01:04:47.639262
Liège,12,3,6,1,15,35.0,4,21,75,mixed,showery,breezy,42,0,2025-06-09T01:04:48.238522
Seville,1,11,16,7,14,35.0,5,14,50,mixed,showery,calm,42,80,2025-06-09T01:04:48.834851
Seville,2,12,17,7,16,35.0,4,15,75,mixed,showery,breezy,42,90,2025-06-09T01:04:49.436982
Seville,3,14,20,9,14,35.0,3,15,50,mixed,showery,breezy,42,18,2025-06-09T01:04:50.045160
Seville,4,17,22,12,10,35.0,2,15,50,mixed,showery,breezy,42,40,2025-06-09T01:04:50.648187
Seville,5,20,25,14,8,35.0,2,15,50,mixed,showery,breezy,42,64,2025-06-09T01:04:51.227692
Seville,6,25,31,19,2,35.0,2,15,10,mixed,arid,breezy,42,58,2025-06-09T01:04:51.807458
Seville,7,29,36,22,0,35.0,2,15,10,mixed,arid,breezy,42,29,2025-06-09T01:04:52.415247
Seville,8,29,36,22,1,35.0,2,15,10,mixed,arid,breezy,42,29,2025-06-09T01:04:53.006254
Seville,9,25,31,19,4,35.0,2,13,25,mixed,arid,calm,42,58,2025-06-09T01:04:53.590947
Seville,10,20,25,15,14,35.0,3,13,50,mixed,showery,calm,42,70,2025-06-09T01:04:54.198813
Seville,11,15,19,11,20,35.0,4,14,75,mixed,showery,calm,42,12,2025-06-09T01:04:54.788578
Seville,12,11,16,7,15,35.0,5,14,50,mixed,showery,calm,42,80,2025-06-09T01:04:55.372200
Yaroslavl,1,-7,-5,-10,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T01:04:55.996265
Yaroslavl,2,-8,-6,-11,10,35.0,2,18,50,mixed,showery,breezy,42,0,2025-06-09T01:04:56.595300
Yaroslavl,3,-3,0,-6,7,35.0,2,18,50,mixed,arid,breezy,42,0,2025-06-09T01:04:57.201606
Yaroslavl,4,4,9,0,10,35.0,1,18,50,mixed,showery,breezy,42,10,2025-06-09T01:04:57.812144
Yaroslavl,5,13,17,7,15,35.0,1,17,50,mixed,showery,breezy,42,90,2025-06-09T01:04:58.409902
Yaroslavl,6,17,20,12,18,35.0,1,16,75,mixed,showery,breezy,42,25,2025-06-09T01:04:59.024329
Yaroslavl,7,18,22,14,21,35.0,1,16,75,mixed,showery,breezy,42,50,2025-06-09T01:04:59.623789
Yaroslavl,8,17,21,13,18,35.0,1,16,75,mixed,showery,breezy,42,38,2025-06-09T01:05:00.240100
Yaroslavl,9,11,15,8,16,35.0,1,18,75,mixed,showery,breezy,42,70,2025-06-09T01:05:00.850039
Yaroslavl,10,6,8,3,14,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T01:05:01.452092
Yaroslavl,11,-3,-1,-5,13,35.0,2,18,50,mixed,showery,breezy,42,0,2025-06-09T01:05:02.061839
Yaroslavl,12,-9,-7,-11,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T01:05:02.675782
Chambéry,1,3,6,-1,31,35.0,4,9,90,mixed,wet,calm,42,0,2025-06-09T01:05:03.339263
Chambéry,2,3,8,-1,21,35.0,3,9,75,mixed,showery,calm,42,0,2025-06-09T01:05:03.930863
Chambéry,3,8,12,3,30,35.0,3,10,90,mixed,wet,calm,42,40,2025-06-09T01:05:04.509840
Chambéry,4,11,16,6,31,35.0,2,10,90,mixed,wet,calm,42,80,2025-06-09T01:05:05.116886
Chambéry,5,15,19,10,33,35.0,1,9,90,mixed,wet,calm,42,11,2025-06-09T01:05:05.708117
Chambéry,6,19,23,14,31,35.0,1,9,90,mixed,wet,calm,42,56,2025-06-09T01:05:06.332185
Chambéry,7,21,25,16,28,35.0,1,9,75,mixed,wet,calm,42,78,2025-06-09T01:05:06.925065
Chambéry,8,22,26,17,22,35.0,1,9,75,mixed,showery,calm,42,89,2025-06-09T01:05:07.516153
Chambéry,9,18,22,14,24,35.0,2,8,75,mixed,wet,calm,42,50,2025-06-09T01:05:08.101979
Chambéry,10,13,17,8,28,35.0,3,8,75,mixed,wet,calm,42,90,2025-06-09T01:05:08.691625
Chambéry,11,7,10,3,34,35.0,3,8,90,mixed,wet,calm,42,20,2025-06-09T01:05:09.269789
Chambéry,12,2,6,-1,27,35.0,4,8,75,mixed,wet,calm,42,0,2025-06-09T01:05:09.861968
Qabala,1,0,4,-4,9,35.0,5,8,50,mixed,showery,calm,42,0,2025-06-09T01:05:10.521058
Qabala,2,1,5,-3,12,35.0,4,9,50,mixed,showery,calm,42,0,2025-06-09T01:05:11.107315
Qabala,3,4,8,-1,17,35.0,3,9,75,mixed,showery,calm,42,0,2025-06-09T01:05:11.697423
Qabala,4,10,14,4,17,35.0,2,9,75,mixed,showery,calm,42,60,2025-06-09T01:05:12.305089
Qabala,5,16,20,10,23,35.0,2,9,75,mixed,wet,calm,42,20,2025-06-09T01:05:12.879283
Qabala,6,20,23,14,22,35.0,2,9,75,mixed,showery,calm,42,56,2025-06-09T01:05:13.450068
Qabala,7,23,27,18,10,35.0,2,9,50,mixed,showery,calm,42,89,2025-06-09T01:05:14.030899
Qabala,8,23,27,18,10,35.0,2,9,50,mixed,showery,calm,42,89,2025-06-09T01:05:14.613695
Qabala,9,18,21,13,19,35.0,2,9,75,mixed,showery,calm,42,38,2025-06-09T01:05:15.202333
Qabala,10,12,16,8,20,35.0,3,8,75,mixed,showery,calm,42,80,2025-06-09T01:05:15.779896
Qabala,11,6,10,2,14,35.0,4,8,50,mixed,showery,calm,42,20,2025-06-09T01:05:16.373133
Qabala,12,1,5,-3,11,35.0,5,8,50,mixed,showery,calm,42,0,2025-06-09T01:05:16.970114
Lleida,1,6,11,2,6,35.0,5,15,50,mixed,arid,breezy,42,30,2025-06-09T01:05:17.582411
Lleida,2,7,13,3,8,35.0,4,16,50,mixed,showery,breezy,42,50,2025-06-09T01:05:18.183444
Lleida,3,11,17,5,7,35.0,3,17,50,mixed,arid,breezy,42,90,2025-06-09T01:05:18.794539
Lleida,4,14,20,8,9,35.0,2,18,50,mixed,showery,breezy,42,17,2025-06-09T01:05:19.382980
Lleida,5,18,24,11,11,35.0,2,17,50,mixed,showery,breezy,42,46,2025-06-09T01:05:19.983476
Lleida,6,23,29,16,8,35.0,2,17,50,mixed,showery,breezy,42,62,2025-06-09T01:05:20.574918
Lleida,7,26,33,19,5,35.0,2,18,25,mixed,arid,breezy,42,50,2025-06-09T01:05:21.152261
Lleida,8,26,33,20,7,35.0,2,16,50,mixed,arid,breezy,42,46,2025-06-09T01:05:21.751287
Lleida,9,21,27,16,10,35.0,2,14,50,mixed,showery,calm,42,73,2025-06-09T01:05:22.346585
Lleida,10,16,21,11,12,35.0,3,14,50,mixed,showery,calm,42,30,2025-06-09T01:05:22.941570
Lleida,11,11,15,7,10,35.0,4,15,50,mixed,showery,breezy,42,70,2025-06-09T01:05:23.538128
Lleida,12,6,11,3,7,35.0,5,14,50,mixed,arid,calm,42,30,2025-06-09T01:05:24.138750
Nalchik,1,-2,1,-6,7,35.0,4,10,50,mixed,arid,calm,42,0,2025-06-09T01:05:24.876836
Nalchik,2,-1,3,-6,9,35.0,4,11,50,mixed,showery,calm,42,0,2025-06-09T01:05:25.469715
Nalchik,3,3,7,-2,13,35.0,3,13,50,mixed,showery,calm,42,0,2025-06-09T01:05:26.048374
Nalchik,4,8,13,3,17,35.0,2,13,75,mixed,showery,calm,42,50,2025-06-09T01:05:26.640528
Nalchik,5,14,18,9,22,35.0,2,12,75,mixed,showery,calm,42,270,2025-06-09T01:05:27.226279
